ID,Player_ID,Player_Name,Country,Career_Span,Matches_Played,Active_Player,Is_Allrounder,Player_Category,Innings_Batted,Total_Runs,Batting_Average,Not_Outs,Highest_Score,Centuries,Fifties,Ducks_Career,Stumpings_Total,Catches_Total,Fielding_Catches,Runs_Conceded,Wickets_Total,Bowling_Average,Economy_Rate,Strike_Rate,Five_Wickets,Ten_Wickets,Innings_Fielded
2476,8256,RD Woolley,AUS,1983-1984,2,No,Yes,Bowler,2,21,10.5,0,13,0,0,0,0,7,7,0,0,0.0,0.0,0.0,0,0,3
2477,10881,RDB Croft,ENG,1996-2001,21,No,Yes,Batsman,34,421,16.19,8,37,0,0,2,0,10,10,1825,49,37.24,2.37,94.2,1,0,35
2478,12881,RE Foster,ENG,1903-1907,8,No,Yes,Batsman,14,602,46.3,1,287,1,1,1,0,13,13,0,0,0.0,0.0,0.0,0,0,16
2479,45246,RE Grieveson,SA,1939-1939,2,No,Yes,Wicketkeeper,2,114,57.0,0,75,0,1,0,3,7,4,0,0,0.0,0.0,0.0,0,0,4
2480,52422,RE Marshall,WI,1951-1952,4,No,Yes,Bowler,7,143,20.42,0,30,0,0,1,0,1,1,15,0,0.0,1.73,0.0,0,0,8
2481,38244,RE Redmond,NZ,1973-1973,1,No,Yes,Batsman,2,163,81.5,0,107,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
2482,22545,RES Wyatt,ENG,1927-1937,40,No,Yes,Batsman,64,1839,31.7,6,149,2,12,6,0,16,16,642,18,35.66,2.76,77.5,0,0,74
2483,34174,RF Surti,IND,1960-1969,26,No,Yes,Batsman,48,1263,28.7,4,99,0,9,5,0,26,26,1962,42,46.71,3.04,92.1,1,0,47
2484,3980,RG Archer,AUS,1953-1956,19,No,Yes,Batsman,30,713,24.58,1,128,1,2,4,0,20,20,1318,48,27.45,2.21,74.5,1,0,35
2485,8992,RG Barlow,ENG,1881-1887,17,No,Yes,Batsman,30,591,22.73,4,62,0,2,3,0,14,14,767,34,22.55,1.87,72.2,3,0,31
2486,44721,RG Draper,SA,1950-1950,2,No,Yes,Bowler,3,25,8.33,0,15,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,3
2487,5436,RG Gregory,AUS,1937-1937,2,No,Yes,Batsman,3,153,51.0,0,80,0,2,0,0,1,1,14,0,0.0,3.5,0.0,0,0,4
2488,37239,RG Hart,NZ,2002-2003,11,No,Yes,Wicketkeeper,19,260,16.25,3,57,0,1,4,1,29,28,0,0,0.0,0.0,0.0,0,0,18
2489,5692,RG Holland,AUS,1984-1986,11,No,Yes,Bowler,15,35,3.18,4,10,0,0,7,0,5,5,1352,34,39.76,2.8,84.9,3,2,18
2490,31760,RG Nadkarni,IND,1955-1968,41,No,Yes,Batsman,67,1414,25.7,12,122,1,7,6,0,22,22,2559,88,29.07,1.67,104.1,4,1,73
2491,46772,RG Pollock,SA,1963-1970,23,No,Yes,Batsman,41,2256,60.97,4,274,7,11,1,0,17,17,204,4,51.0,2.95,103.5,0,0,44
2492,52922,RG Samuels,WI,1996-1997,6,No,Yes,Batsman,12,372,37.2,2,125,1,1,0,0,8,8,0,0,0.0,0.0,0.0,0,0,12
2493,34102,RG Sharma,IND,2013-2024,67,Yes,Yes,Batsman,116,4301,40.57,10,212,12,18,6,0,68,68,224,2,112.0,3.5,191.5,0,0,131
2494,38624,RG Twose,NZ,1995-1999,16,No,Yes,Batsman,27,628,25.12,2,94,0,6,5,0,5,5,130,3,43.33,3.69,70.3,0,0,28
2495,48446,RG de Alwis,SL,1983-1988,11,No,Yes,Wicketkeeper,19,152,8.0,0,28,0,0,5,2,21,19,0,0,0.0,0.0,0.0,0,0,14
2496,52051,RGA Headley,WI,1973-1973,2,No,Yes,Bowler,4,62,15.5,0,42,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0,4
2497,50855,RGCE Wijesuriya,SL,1982-1985,4,No,Yes,Batsman,7,22,4.4,2,8,0,0,2,0,1,1,294,1,294.0,3.01,586.0,0,0,6
2498,22462,RGD Willis,ENG,1971-1984,90,No,Yes,Bowler,128,840,11.5,55,28,0,0,12,0,39,39,8190,325,25.2,2.83,53.4,16,0,165
2499,32249,RGM Patel,IND,1988-1988,1,No,Yes,Bowler,2,0,0.0,0,0,0,0,2,0,1,1,51,0,0.0,3.64,0.0,0,0,2
2500,44427,RH Catterall,SA,1922-1931,24,No,Yes,Batsman,43,1555,37.92,2,120,3,11,3,0,12,12,162,7,23.14,2.84,48.8,0,0,41
2501,7377,RH Robinson,AUS,1936-1936,1,No,Yes,Bowler,2,5,2.5,0,3,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,2
2502,38383,RH Scott,NZ,1947-1947,1,No,Yes,Batsman,1,18,18.0,0,18,0,0,0,0,0,0,74,1,74.0,3.21,138.0,0,0,1
2503,34007,RH Shodhan,IND,1952-1953,3,No,Yes,Batsman,4,181,60.33,1,110,1,0,0,0,1,1,26,0,0.0,2.6,0.0,0,0,6
2504,20316,RH Spooner,ENG,1905-1912,10,No,Yes,Batsman,15,481,32.06,0,119,1,4,2,0,4,4,0,0,0.0,0.0,0.0,0,0,18
2505,38707,RH Vance,NZ,1988-1989,4,No,Yes,Bowler,7,207,29.57,0,68,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,4
2506,7592,RHD Sellers,AUS,1964-1964,1,No,Yes,Bowler,1,0,0.0,0,0,0,0,1,0,1,1,17,0,0.0,3.4,0.0,0,0,1
2507,45405,RHM Hands,SA,1914-1914,1,No,Yes,Bowler,2,7,3.5,0,7,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
2508,37230,RI Harford,NZ,1968-1968,3,No,Yes,Bowler,5,7,2.33,2,6,0,0,1,0,11,11,0,0,0.0,0.0,0.0,0,0,6
2509,52059,RIC Holder,WI,1997-1999,11,No,Yes,Bowler,17,380,25.33,2,91,0,2,1,0,9,9,0,0,0.0,0.0,0.0,0,0,19
2510,8942,RJ Bailey,ENG,1988-1990,4,No,Yes,Bowler,8,119,14.87,0,43,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,7
2511,9121,RJ Blakey,ENG,1993-1993,2,No,Yes,Bowler,4,7,1.75,0,6,0,0,2,0,2,2,0,0,0.0,0.0,0.0,0,0,2
2512,4208,RJ Bright,AUS,1977-1986,25,No,Yes,Batsman,39,445,14.35,8,33,0,0,6,0,13,13,2180,53,41.13,2.36,104.5,4,1,42
2513,398778,RJ Burns,ENG,2018-2022,32,No,Yes,Bowler,59,1789,30.32,0,133,3,11,9,0,24,24,0,0,0.0,0.0,0.0,0,0,62
2514,51473,RJ Christiani,WI,1948-1954,22,No,Yes,Wicketkeeper,37,896,26.35,3,107,1,4,0,2,19,17,108,3,36.0,2.76,78.0,0,0,44
2515,44481,RJ Crisp,SA,1935-1936,9,No,Yes,Bowler,13,123,10.25,1,35,0,0,5,0,3,3,747,20,37.35,3.13,71.4,1,0,14
2516,5779,RJ Harris,AUS,2010-2015,27,No,Yes,Batsman,39,603,21.53,11,74,0,3,2,0,13,13,2658,113,23.52,2.78,50.7,5,0,52
2517,5975,RJ Inverarity,AUS,1968-1972,6,No,Yes,Bowler,11,174,17.4,1,56,0,1,1,0,4,4,93,4,23.25,1.5,93.0,0,0,12
2518,37530,RJ Kennedy,NZ,1996-1996,4,No,Yes,Batsman,5,28,7.0,1,22,0,0,2,0,2,2,380,6,63.33,3.58,106.0,0,0,8
2519,15901,RJ Kirtley,ENG,2003-2003,4,No,Yes,Bowler,7,32,5.33,1,12,0,0,0,0,3,3,561,19,29.52,3.11,56.7,1,0,7
2520,38058,RJ Nicol,NZ,2012-2012,2,No,Yes,Bowler,4,28,7.0,0,19,0,0,0,0,2,2,13,0,0.0,4.58,0.0,0,0,4
2521,46750,RJ Peterson,SA,2003-2014,15,No,Yes,Batsman,20,464,27.29,3,84,0,3,2,0,9,9,1416,38,37.26,3.37,66.1,1,0,29
2522,7134,RJ Pope,AUS,1885-1885,1,No,Yes,Bowler,2,3,1.5,0,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2
2523,211854,RJ Quiney,AUS,2012-2012,2,No,Yes,Bowler,3,9,3.0,0,9,0,0,2,0,5,5,29,0,0.0,1.16,0.0,0,0,4
2524,50249,RJ Ratnayake,SL,1983-1992,23,No,Yes,Bowler,36,433,14.43,6,56,0,2,5,0,9,9,2563,73,35.1,3.09,67.9,5,0,36
2525,33975,RJ Shastri,IND,1981-1992,80,No,Yes,Batsman,121,3830,35.79,14,206,11,12,9,0,36,36,6185,151,40.96,2.35,104.3,2,0,140
2526,20187,RJ Sidebottom,ENG,2001-2010,22,No,Yes,Bowler,31,313,15.65,11,31,0,0,3,0,5,5,2231,79,28.24,2.78,60.9,5,1,37
2527,47885,RJ Westcott,SA,1954-1958,5,No,Yes,Bowler,9,166,18.44,0,62,0,1,2,0,0,0,22,0,0.0,4.12,0.0,0,0,8
2528,29674,RJD Jamshedji,IND,1933-1933,1,No,Yes,Bowler,2,5,0.0,2,4,0,0,0,0,2,2,137,3,45.66,3.91,70.0,0,0,2
2529,27622,RK Chauhan,IND,1993-1998,21,No,Yes,Bowler,17,98,7.0,3,23,0,0,1,0,12,12,1857,47,39.51,2.34,101.0,0,0,36
2530,15383,RK Illingworth,ENG,1991-1995,9,No,Yes,Batsman,14,128,18.28,7,28,0,0,3,0,5,5,615,19,32.36,2.48,78.1,0,0,14
2531,45949,RK Kleinveldt,SA,2012-2013,4,No,Yes,Bowler,5,27,9.0,2,17,0,0,2,0,2,2,422,10,42.2,3.79,66.7,0,0,7
2532,52635,RK Nunes,WI,1928-1930,4,No,Yes,Bowler,8,245,30.62,0,92,0,2,1,0,2,2,0,0,0.0,0.0,0.0,0,0,5
2533,7023,RK Oxenham,AUS,1928-1931,7,No,Yes,Bowler,10,151,15.1,0,48,0,0,2,0,4,4,522,14,37.28,1.73,128.7,0,0,14
2534,21637,RK Tyldesley,ENG,1924-1930,7,No,Yes,Bowler,7,47,7.83,1,29,0,0,1,0,1,1,619,19,32.57,2.29,85.0,0,0,11
2535,11848,RKJ Dawson,ENG,2001-2003,7,No,Yes,Batsman,13,114,11.4,3,19,0,0,0,0,3,3,677,11,61.54,3.63,101.4,0,0,11
2536,391832,RL Chase,WI,2016-2025,54,Yes,Yes,Batsman,100,2444,25.45,4,137,5,11,14,0,28,28,4189,91,46.03,3.48,79.1,4,0,96
2537,48470,RL Dias,SL,1982-1987,20,No,Yes,Batsman,36,1285,36.71,1,109,3,8,2,0,6,6,17,0,0.0,4.25,0.0,0,0,30
2538,51799,RL Fuller,WI,1935-1935,1,No,Yes,Bowler,1,1,1.0,0,1,0,0,0,0,0,0,12,0,0.0,1.5,0.0,0,0,2
2539,45416,RL Harvey,SA,1936-1936,2,No,Yes,Bowler,4,51,12.75,0,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
2540,15522,RL Johnson,ENG,2003-2003,3,No,Yes,Bowler,4,59,14.75,0,26,0,0,0,0,0,0,275,16,17.18,3.01,34.1,2,0,6
2541,7079,RL Park,AUS,1920-1921,1,No,Yes,Bowler,1,0,0.0,0,0,0,0,1,0,0,0,9,0,0.0,9.0,0.0,0,0,2
2542,52681,RL Powell,WI,1999-2004,2,No,Yes,Bowler,3,53,17.66,0,30,0,0,1,0,1,1,49,0,0.0,3.76,0.0,0,0,4
2543,34214,RL Sanghvi,IND,2001-2001,1,No,Yes,Bowler,2,2,1.0,0,2,0,0,1,0,0,0,78,2,39.0,6.32,37.0,0,0,2
2544,4645,RM Cowper,AUS,1964-1968,27,No,Yes,Batsman,46,2061,46.84,2,307,5,10,3,0,21,21,1139,36,31.63,2.27,83.4,0,0,50
2545,51740,RM Edwards,WI,1968-1969,5,No,Yes,Bowler,8,65,9.28,1,22,0,0,2,0,0,0,626,18,34.77,2.86,72.8,1,0,9
2546,12507,RM Ellison,ENG,1984-1986,11,No,Yes,Bowler,16,202,13.46,1,41,0,0,1,0,2,2,1048,35,29.94,2.77,64.6,3,1,22
2547,37234,RM Harris,NZ,1959-1959,2,No,Yes,Bowler,3,31,10.33,0,13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2
2548,5685,RM Hogg,AUS,1978-1984,38,No,Yes,Bowler,58,439,9.75,13,52,0,1,14,0,7,7,3503,123,28.47,2.75,62.0,6,2,69
2549,823703,RM Patidar,IND,2024-2024,3,Yes,Yes,Bowler,6,63,10.5,0,32,0,0,2,0,4,4,0,0,0.0,0.0,0.0,0,0,6
2550,46776,RM Poore,SA,1896-1896,3,No,Yes,Bowler,6,76,12.66,0,20,0,0,0,0,3,3,4,1,4.0,2.66,9.0,0,0,4
2551,18625,RM Prideaux,ENG,1968-1969,3,No,Yes,Bowler,6,102,20.4,1,64,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,6
2552,26948,RMH Binny,IND,1979-1987,27,No,Yes,Batsman,41,830,23.05,5,83,0,5,7,0,11,11,1534,47,32.63,3.2,61.0,2,0,47
2553,10824,RMH Cottam,ENG,1969-1973,4,No,Yes,Bowler,5,27,6.75,1,13,0,0,0,0,2,2,327,14,23.35,2.17,64.5,0,0,8
2554,1070229,RMMP Rathnayake,SL,2024-2025,5,Yes,Yes,Batsman,6,190,31.66,0,72,0,1,0,0,3,3,393,14,28.07,3.42,49.2,0,0,10
2555,267414,RMS Eranga,SL,2011-2016,19,No,Yes,Bowler,26,193,12.86,11,45,0,0,4,0,5,5,2138,57,37.5,3.29,68.2,0,0,36
2556,5603,RN Harvey,AUS,1948-1963,79,No,Yes,Batsman,137,6149,48.41,10,205,21,24,7,0,64,64,120,3,40.0,1.73,138.0,0,0,152
2557,52343,RN Lewis,WI,1997-2008,5,No,Yes,Batsman,10,89,8.9,0,40,0,0,4,0,0,0,456,4,114.0,3.09,220.7,0,0,9
2558,14227,RNS Hobbs,ENG,1967-1971,7,No,Yes,Bowler,8,34,6.8,3,15,0,0,1,0,8,8,481,12,40.08,2.23,107.5,0,0,12
2559,9329,RO Butcher,ENG,1981-1981,3,No,Yes,Bowler,5,71,14.2,0,32,0,0,1,0,3,3,0,0,0.0,0.0,0.0,0,0,4
2560,36606,RO Collinge,NZ,1965-1978,35,No,Yes,Bowler,50,533,14.4,13,68,0,2,9,0,10,10,3393,116,29.25,2.64,66.2,3,0,63
2561,52055,RO Hinds,WI,2002-2009,15,No,Yes,Batsman,25,505,21.04,1,84,0,2,1,0,7,7,870,13,66.92,2.99,134.0,0,0,27
2562,15495,RO Jenkins,ENG,1948-1952,9,No,Yes,Batsman,12,198,18.0,1,39,0,0,0,0,4,4,1098,32,34.31,3.11,66.1,1,0,18
2563,52923,RO Scarlett,WI,1960-1960,3,No,Yes,Batsman,4,54,18.0,1,29,0,0,0,0,2,2,209,2,104.5,1.55,402.0,0,0,6
2564,47168,RO Schwarz,SA,1906-1912,20,No,Yes,Bowler,35,374,13.85,8,61,0,1,6,0,18,18,1417,55,25.76,3.22,47.9,2,0,36
2565,48122,RP Arnold,SL,1997-2004,44,No,Yes,Batsman,69,1821,28.01,4,123,3,10,7,0,51,51,598,11,54.36,2.68,121.2,0,0,77
2566,495964,RP Burl,ZIM,2017-2021,3,No,Yes,Bowler,5,24,4.8,0,16,0,0,3,0,1,1,107,4,26.75,2.81,57.0,0,0,5
2567,35280,RP Singh,IND,2006-2011,14,No,Yes,Bowler,19,116,7.25,3,30,0,0,7,0,6,6,1682,40,42.05,3.98,63.3,1,0,25
2568,47215,RP Snell,SA,1992-1994,5,No,Yes,Bowler,8,95,13.57,1,48,0,0,1,0,1,1,538,19,28.31,3.14,53.9,0,0,9
2569,36826,RP de Groen,NZ,1993-1994,5,No,Yes,Bowler,10,45,7.5,4,26,0,0,1,0,0,0,505,11,45.9,2.85,96.3,0,0,7
2570,49003,RPW Guneratne,SL,1983-1983,1,No,Yes,Bowler,2,0,0.0,2,0,0,0,0,0,0,0,84,0,0.0,4.94,0.0,0,0,1
2571,44719,RR Dower,SA,1899-1899,1,No,Yes,Bowler,2,9,4.5,0,9,0,0,1,0,2,2,0,0,0.0,0.0,0.0,0,0,2
2572,52209,RR Jumadeen,WI,1972-1979,12,No,Yes,Batsman,14,84,21.0,10,56,0,1,2,0,4,4,1141,29,39.34,2.18,108.2,0,0,22
2573,30151,RR Kulkarni,IND,1986-1987,3,No,Yes,Bowler,2,2,1.0,0,2,0,0,1,0,1,1,227,5,45.4,3.72,73.2,0,0,6
2574,6299,RR Lindwall,AUS,1946-1960,61,No,Yes,Bowler,84,1502,21.15,13,118,2,5,9,0,26,26,5251,228,23.03,2.3,59.8,12,0,117
2575,931581,RR Pant,IND,2018-2025,47,Yes,Yes,Wicketkeeper,82,3427,44.5,5,159,8,18,3,15,156,141,0,0,0.0,0.0,0.0,0,0,92
2576,32391,RR Powar,IND,2007-2007,2,No,Yes,Bowler,2,13,6.5,0,7,0,0,0,0,0,0,118,6,19.66,2.8,42.0,0,0,4
2577,52913,RR Ramdass,WI,2005-2005,1,No,Yes,Bowler,2,26,13.0,0,23,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0,2
2578,52969,RR Sarwan,WI,2000-2011,87,No,Yes,Batsman,154,5842,40.01,8,291,15,31,12,0,53,53,1163,23,50.56,3.45,87.9,0,0,162
2579,34059,RR Singh,IND,1998-1998,1,No,Yes,Bowler,2,27,13.5,0,15,0,0,0,0,5,5,32,0,0.0,3.2,0.0,0,0,2
2580,494581,RRS Cornwall,WI,2019-2023,10,No,Yes,Batsman,17,261,18.64,3,73,0,2,1,0,15,15,1316,35,37.6,2.85,78.8,2,1,18
2581,10582,RS Bopara,ENG,2007-2012,13,No,Yes,Batsman,19,575,31.94,1,143,3,0,5,0,6,6,290,1,290.0,4.0,434.0,0,0,20
2582,36628,RS Cunis,NZ,1964-1972,20,No,Yes,Bowler,31,295,12.82,8,51,0,1,6,0,1,1,1887,51,37.0,2.66,83.3,1,0,38
2583,51897,RS Grant,WI,1935-1939,7,No,Yes,Batsman,11,220,22.0,1,77,0,1,3,0,13,13,353,11,32.09,2.14,89.6,0,0,14
2584,49356,RS Kalpage,SL,1993-1999,11,No,Yes,Batsman,18,294,18.37,2,63,0,2,0,0,10,10,774,12,64.5,2.94,131.3,0,0,16
2585,49361,RS Kaluwitharana,SL,1992-2004,49,No,Yes,Wicketkeeper,78,1933,26.12,4,132,3,9,5,26,93,67,0,0,0.0,0.0,0.0,0,0,87
2586,49623,RS Madugalle,SL,1982-1988,21,No,Yes,Bowler,39,1029,29.4,4,103,1,7,4,0,9,9,38,0,0.0,2.71,0.0,0,0,34
2587,49626,RS Mahanama,SL,1986-1998,52,No,Yes,Bowler,89,2576,29.27,1,225,4,11,7,0,56,56,30,0,0.0,5.0,0.0,0,0,81
2588,31021,RS Modi,IND,1946-1952,10,No,Yes,Batsman,17,736,46.0,1,112,1,6,0,0,3,3,14,0,0.0,2.8,0.0,0,0,16
2589,52445,RS Morton,WI,2005-2008,15,No,Yes,Bowler,27,573,22.03,1,70,0,4,1,0,20,20,50,0,0.0,4.54,0.0,0,0,26
2590,49206,RSA Jayasekera,SL,1982-1982,1,No,Yes,Bowler,2,2,1.0,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1
2591,36287,RT Barber,NZ,1956-1956,1,No,Yes,Bowler,2,17,8.5,0,12,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,2
2592,37602,RT Latham,NZ,1992-1993,4,No,Yes,Bowler,7,219,31.28,0,119,1,0,1,0,5,5,6,0,0.0,2.0,0.0,0,0,8
2593,7133,RT Ponting,AUS,1995-2012,168,No,Yes,Batsman,287,13378,51.85,29,257,41,62,17,0,196,196,276,5,55.2,2.82,117.4,0,0,328
2594,19445,RT Robinson,ENG,1984-1989,29,No,Yes,Batsman,49,1601,36.38,5,175,4,6,5,0,8,8,0,0,0.0,0.0,0.0,0,0,49
2595,20198,RT Simpson,ENG,1948-1955,27,No,Yes,Batsman,45,1401,33.35,3,156,4,6,6,0,5,5,22,2,11.0,2.93,22.5,0,0,51
2596,20317,RT Spooner,ENG,1951-1955,7,No,Yes,Wicketkeeper,14,354,27.23,1,92,0,3,3,2,10,8,0,0,0.0,0.0,0.0,0,0,12
2597,20338,RT Stanyforth,ENG,1927-1928,4,No,Yes,Wicketkeeper,6,13,2.6,1,6,0,0,1,2,7,5,0,0,0.0,0.0,0.0,0,0,8
2598,18504,RTD Perks,ENG,1939-1939,2,No,Yes,Bowler,2,3,0.0,2,2,0,0,0,0,1,1,355,11,32.27,2.56,75.3,2,0,3
2599,629084,RTM Mendis,SL,2021-2025,16,Yes,Yes,Bowler,24,408,17.73,1,45,0,0,3,0,6,6,2212,71,31.15,3.18,58.7,5,1,30
2600,28095,RV Divecha,IND,1951-1952,5,No,Yes,Bowler,5,60,12.0,0,26,0,0,0,0,5,5,361,11,32.81,2.07,94.9,0,0,7
2601,36180,RW Anderson,NZ,1976-1978,9,No,Yes,Bowler,18,423,23.5,0,92,0,3,1,0,1,1,0,0,0.0,0.0,0.0,0,0,16
2602,8982,RW Barber,ENG,1960-1968,28,No,Yes,Batsman,45,1495,35.59,3,185,1,9,1,0,21,21,1806,42,43.0,3.16,81.5,0,0,49
2603,36300,RW Blair,NZ,1953-1964,19,No,Yes,Bowler,34,189,6.75,6,64,0,1,12,0,5,5,1515,43,35.23,2.57,81.9,0,0,28
2604,293831,RW Chakabva,ZIM,2011-2021,22,No,Yes,Wicketkeeper,43,1061,27.2,4,101,1,5,3,5,46,41,0,0,0.0,0.0,0.0,0,0,38
2605,6502,RW Marsh,AUS,1970-1984,96,No,Yes,Wicketkeeper,150,3633,26.51,13,132,3,16,12,12,343,331,54,0,0.0,4.5,0.0,0,0,182
2606,6585,RW McLeod,AUS,1892-1893,6,No,Yes,Bowler,11,146,13.27,0,31,0,0,0,0,3,3,382,12,31.83,2.1,90.7,1,0,10
2607,37727,RW Morgan,NZ,1965-1972,20,No,Yes,Batsman,34,734,22.24,1,97,0,5,5,0,12,12,609,5,121.8,3.28,222.8,0,0,37
2608,55698,RW Price,ZIM,1999-2013,22,No,Yes,Bowler,38,261,8.7,8,36,0,0,6,0,4,4,2885,80,36.06,2.82,76.6,5,1,37
2609,21494,RW Taylor,ENG,1971-1984,57,No,Yes,Wicketkeeper,83,1156,16.28,12,97,0,3,10,7,167,160,6,0,0.0,3.0,0.0,0,0,106
2610,21550,RW Tolchard,ENG,1977-1977,4,No,Yes,Bowler,7,129,25.8,2,67,0,1,1,0,5,5,0,0,0.0,0.0,0.0,0,0,8
2611,36953,RWG Emery,NZ,1952-1952,2,No,Yes,Bowler,4,46,11.5,0,28,0,0,0,0,0,0,52,2,26.0,6.78,23.0,0,0,3
2612,15876,RWT Key,ENG,2002-2005,15,No,Yes,Bowler,26,775,31.0,1,221,1,3,2,0,11,11,0,0,0.0,0.0,0.0,0,0,27
2613,19450,RWV Robins,ENG,1929-1937,19,No,Yes,Batsman,27,612,26.6,4,108,1,4,4,0,12,12,1758,64,27.46,3.17,51.8,1,0,38
2614,56077,Rafiqul Islam,BAN,2002-2002,1,No,Yes,Bowler,2,7,3.5,0,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1
2615,323244,Rahat Ali,PAK,2013-2018,21,No,Yes,Bowler,31,136,7.55,13,35,0,0,8,0,9,9,2264,58,39.03,3.21,72.8,2,0,40
2616,974087,Rahmanullah Gurbaz,AFG,2024-2025,2,Yes,Yes,Bowler,4,97,24.25,0,46,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0,3
2617,533956,Rahmat Shah,AFG,2018-2025,11,Yes,Yes,Batsman,21,970,46.19,0,234,3,5,4,0,8,8,53,1,53.0,3.78,84.0,0,0,21
2618,56074,Rajin Saleh,BAN,2003-2008,24,No,Yes,Batsman,46,1141,25.93,2,89,0,7,8,0,15,15,268,2,134.0,3.67,219.0,0,0,37
2619,33028,Rajinder Pal,IND,1964-1964,1,No,Yes,Bowler,2,6,6.0,1,3,0,0,0,0,0,0,22,0,0.0,1.69,0.0,0,0,2
2620,42420,Ramiz Raja,PAK,1984-1997,57,No,Yes,Batsman,94,2833,31.83,5,122,2,22,7,0,34,34,0,0,0.0,0.0,0.0,0,0,103
2621,56068,Ranjan Das,BAN,2000-2000,1,No,Yes,Batsman,2,2,1.0,0,2,0,0,1,0,1,1,72,1,72.0,3.27,132.0,0,0,2
2622,56093,Raqibul Hasan,BAN,2008-2011,9,No,Yes,Bowler,18,336,19.76,1,65,0,1,2,0,9,9,17,1,17.0,2.42,42.0,0,0,17
2623,42421,Rashid Khan,PAK,1982-1985,4,No,Yes,Batsman,6,155,51.66,3,59,0,1,1,0,2,2,360,8,45.0,2.92,92.2,0,0,7
2624,42423,Rashid Latif,PAK,1992-2003,37,No,Yes,Wicketkeeper,57,1381,28.77,9,150,1,7,4,11,119,108,10,0,0.0,5.0,0.0,0,0,69
2625,1263691,Rehan Ahmed,ENG,2022-2024,5,Yes,Yes,Bowler,10,103,10.3,0,28,0,0,1,0,3,3,687,22,31.22,3.97,47.1,1,0,10
2626,20159,Rev.DS Sheppard,ENG,1950-1963,22,No,Yes,Batsman,33,1172,37.8,2,119,3,6,2,0,12,12,0,0,0.0,0.0,0.0,0,0,42
2627,42590,Riaz Afridi,PAK,2004-2004,1,No,Yes,Bowler,1,9,9.0,0,9,0,0,0,0,0,0,87,2,43.5,2.8,93.0,0,0,2
2628,1061090,Riaz Hassan,AFG,2025-2025,1,Yes,Yes,Bowler,2,23,11.5,0,12,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,2
2629,42428,Rizwan-uz-Zaman,PAK,1981-1989,11,No,Yes,Bowler,19,345,19.16,1,60,0,3,2,0,4,4,46,4,11.5,2.09,33.0,0,0,19
2630,227455,Robiul Islam,BAN,2010-2014,9,No,Yes,Bowler,17,99,9.0,6,33,0,0,6,0,5,5,992,25,39.68,3.2,74.4,2,0,17
2631,300619,Rubel Hossain,BAN,2009-2020,27,No,Yes,Batsman,47,265,9.46,19,45,0,0,7,0,11,11,2764,36,76.77,3.92,117.3,1,0,47
2632,26169,S Abid Ali,IND,1967-1974,29,No,Yes,Batsman,53,1018,20.36,3,81,0,6,3,0,32,32,1980,47,42.12,2.85,88.5,1,0,53
2633,26226,S Amarnath,IND,1976-1978,10,No,Yes,Batsman,18,550,30.55,0,124,1,3,1,0,4,4,5,1,5.0,2.72,11.0,0,0,17
2634,26806,S Badrinath,IND,2010-2010,2,No,Yes,Bowler,3,63,21.0,0,56,0,1,0,0,2,2,0,0,0.0,0.0,0.0,0,0,3
2635,51469,S Chanderpaul,WI,1994-2015,164,No,Yes,Batsman,280,11867,51.37,49,203,30,66,15,0,66,66,883,9,98.11,3.04,193.3,0,0,297
2636,51492,S Chattergoon,WI,2008-2008,4,No,Yes,Bowler,7,127,18.14,0,46,0,0,0,0,4,4,0,0,0.0,0.0,0.0,0,0,8
2637,10727,S Christopherson,ENG,1884-1884,1,No,Yes,Batsman,1,17,17.0,0,17,0,0,0,0,0,0,69,1,69.0,3.04,136.0,0,0,2
2638,28235,S Dhawan,IND,2013-2018,34,No,Yes,Batsman,58,2315,40.61,1,190,7,5,4,0,28,28,18,0,0.0,2.0,0.0,0,0,66
2639,44960,S Elworthy,SA,1998-2002,4,No,Yes,Batsman,5,72,18.0,1,48,0,0,0,0,1,1,444,13,34.15,3.07,66.6,0,0,8
2640,28864,S Guha,IND,1967-1969,4,No,Yes,Batsman,7,17,3.4,2,6,0,0,1,0,2,2,311,3,103.66,2.76,224.6,0,0,8
2641,13992,S Haigh,ENG,1899-1912,11,No,Yes,Bowler,18,113,7.53,3,25,0,0,4,0,8,8,622,24,25.91,2.88,53.9,1,0,19
